node,file
NODE_570_length_3444_cov_4.104161,13114.zaneveld.9.s015
NODE_253_length_4933_cov_4.697417,13114.zaneveld.9.s015
NODE_41_length_49370_cov_40.272027,13114.mcmahon.21.s011
NODE_180_length_12429_cov_3.835704,13114.mcmahon.21.s011
NODE_60_length_37614_cov_38.223036,13114.mcmahon.21.s011
NODE_5338_length_1306_cov_1.302158,13114.mcmahon.21.s011
NODE_4534_length_1426_cov_1.978848,13114.mcmahon.21.s011
NODE_5248_length_1318_cov_1.905780,13114.mcmahon.21.s011
NODE_7764_length_1067_cov_8.174901,13114.mcmahon.21.s011
NODE_1766_length_2300_cov_2.454788,13114.mcmahon.21.s011
NODE_8_length_146122_cov_37.780525,13114.mcmahon.21.s011
NODE_2930_length_1792_cov_22.042602,13114.mcmahon.21.s011
NODE_6_length_168438_cov_21.791541,13114.mcmahon.21.s011
NODE_461_length_4945_cov_7.031697,13114.mcmahon.21.s011
NODE_1263_length_2729_cov_2.120419,13114.mcmahon.21.s011
NODE_1740_length_2325_cov_2.399559,13114.mcmahon.21.s011
NODE_2326_length_1998_cov_2.943387,13114.mcmahon.21.s011
NODE_1746_length_2321_cov_2.650927,13114.mcmahon.21.s011
NODE_7659_length_1076_cov_1.487757,13114.mcmahon.21.s011
NODE_2976_length_1779_cov_2.874130,13114.mcmahon.21.s011
NODE_7358_length_1098_cov_3.176414,13114.mcmahon.21.s011
NODE_3818_length_1561_cov_17.410359,13114.mcmahon.21.s011
NODE_119_length_19325_cov_22.131240,13114.mcmahon.21.s011
NODE_281_length_7681_cov_7.828744,13114.mcmahon.21.s011
NODE_614_length_4089_cov_3.693852,13114.mcmahon.21.s011
NODE_185_length_1237_cov_1.697970,13114.seedorf.71.s011
NODE_399_length_1035_cov_1.924490,13114.seedorf.71.s011
NODE_423_length_1017_cov_1.753638,13114.seedorf.71.s011
NODE_2509_length_2793_cov_2.147188,13114.mousseau.88.s101
NODE_7786_length_1483_cov_2.863445,13114.mousseau.88.s101
NODE_2032_length_3164_cov_2.454165,13114.mousseau.88.s101
NODE_6560_length_1629_cov_2.923761,13114.mousseau.88.s101
NODE_1967_length_3230_cov_2.711496,13114.mousseau.88.s101
NODE_133_length_37638_cov_33.687226,13114.mousseau.88.s101
NODE_3810_length_2186_cov_3.827780,13114.mousseau.88.s101
NODE_15_length_124902_cov_11.775918,13114.mousseau.88.s101
NODE_15195_length_1015_cov_2.493750,13114.mousseau.88.s101
NODE_4125_length_2082_cov_1.519487,13114.mousseau.88.s101
NODE_4962_length_1893_cov_2.792709,13114.mousseau.88.s101
NODE_12393_length_1141_cov_2.092081,13114.mousseau.88.s101
NODE_6343_length_1661_cov_1.683686,13114.mousseau.88.s101
NODE_10673_length_1242_cov_1.612468,13114.mousseau.88.s101
NODE_569_length_8673_cov_4.609190,13114.mousseau.88.s101
NODE_10856_length_1230_cov_2.091064,13114.mousseau.88.s101
NODE_8550_length_1408_cov_2.376201,13114.mousseau.88.s101
NODE_1801_length_4976_cov_7.478358,13114.uren.82.s005
NODE_142_length_32838_cov_7.089620,13114.uren.82.s005
NODE_2200_length_3580_cov_2.738440,13114.uren.82.s005
NODE_420_length_19479_cov_7.745727,13114.uren.82.s005
NODE_53_length_45635_cov_6.427907,13114.uren.82.s005
NODE_145_length_32732_cov_6.849864,13114.uren.82.s005
NODE_44_length_48247_cov_5.940115,13114.uren.82.s005
NODE_27_length_52805_cov_6.704152,13114.uren.82.s005
NODE_434_length_19187_cov_6.720207,13114.uren.82.s005
NODE_890_length_11434_cov_5.538448,13114.uren.82.s005
NODE_596_length_15544_cov_6.201885,13114.uren.82.s005
NODE_281_length_24936_cov_6.016921,13114.uren.82.s005
NODE_92_length_38751_cov_6.815562,13114.uren.82.s005
NODE_630_length_14992_cov_6.263507,13114.uren.82.s005
NODE_252_length_26217_cov_6.985208,13114.uren.82.s005
NODE_43_length_48313_cov_7.183120,13114.uren.82.s005
NODE_609_length_15328_cov_6.888692,13114.uren.82.s005
NODE_103_length_36793_cov_6.166340,13114.uren.82.s005
NODE_2145_length_3757_cov_7.155321,13114.uren.82.s005
NODE_198_length_29040_cov_7.116302,13114.uren.82.s005
NODE_1455_length_6644_cov_5.745030,13114.uren.82.s005
NODE_670_length_14391_cov_6.273158,13114.uren.82.s005
NODE_45_length_48124_cov_7.111673,13114.uren.82.s005
NODE_576_length_16118_cov_6.746685,13114.uren.82.s005
NODE_1473_length_6570_cov_5.566999,13114.uren.82.s005
NODE_538_length_16805_cov_5.419821,13114.uren.82.s005
NODE_52_length_46558_cov_6.171408,13114.uren.82.s005
NODE_1240_length_8057_cov_7.535116,13114.uren.82.s005
NODE_61_length_44220_cov_5.920480,13114.uren.82.s005
NODE_2413_length_3126_cov_7.589059,13114.uren.82.s005
NODE_5855_length_1097_cov_2.749520,13114.uren.82.s005
NODE_1146_length_8809_cov_6.960361,13114.uren.82.s005
NODE_354_length_21524_cov_5.503796,13114.uren.82.s005
NODE_365_length_21134_cov_6.061910,13114.uren.82.s005
NODE_473_length_18412_cov_7.619328,13114.uren.82.s005
NODE_1029_length_9781_cov_7.410035,13114.uren.82.s005
NODE_393_length_20171_cov_5.656840,13114.uren.82.s005
NODE_74_length_41580_cov_6.642216,13114.uren.82.s005
NODE_134_length_33680_cov_6.427777,13114.uren.82.s005
NODE_851_length_11891_cov_7.927763,13114.uren.82.s005
NODE_50_length_47056_cov_7.233442,13114.uren.82.s005
NODE_15764_length_1024_cov_4.170279,13114.girguis.50.s004
NODE_4523_length_2175_cov_3.261792,13114.girguis.50.s004
NODE_562_length_9560_cov_11.376118,13114.girguis.50.s004
NODE_160_length_21705_cov_8.226559,13114.girguis.50.s004
NODE_8371_length_1498_cov_2.584893,13114.girguis.50.s004
NODE_4609_length_2149_cov_3.993792,13114.girguis.50.s004
NODE_15589_length_1032_cov_1.650972,13114.girguis.50.s004
NODE_3291_length_2642_cov_2.587553,13114.girguis.50.s004
NODE_1058_length_5873_cov_3.833276,13114.girguis.50.s004
NODE_687_length_8259_cov_4.365431,13114.girguis.50.s004
NODE_228_length_18071_cov_5.229019,13114.girguis.50.s004
NODE_3813_length_2411_cov_2.994482,13114.girguis.50.s004
NODE_2545_length_3123_cov_2.962190,13114.girguis.50.s004
NODE_5061_length_2033_cov_3.731547,13114.girguis.50.s004
NODE_10007_length_1345_cov_4.684496,13114.girguis.50.s004
NODE_15188_length_1048_cov_2.389728,13114.girguis.50.s004
NODE_113_length_26087_cov_6.217309,13114.girguis.50.s004
NODE_11955_length_1210_cov_2.516883,13114.girguis.50.s004
NODE_3_length_121282_cov_12.796168,13114.girguis.50.s004
NODE_13434_length_1129_cov_3.423650,13114.girguis.50.s004
NODE_659_length_8554_cov_8.988234,13114.girguis.50.s004
NODE_16244_length_1006_cov_3.057834,13114.girguis.50.s004
NODE_9925_length_1354_cov_2.965358,13114.girguis.50.s004
NODE_7598_length_1586_cov_3.553233,13114.girguis.50.s004
NODE_7877_length_1551_cov_3.762701,13114.girguis.50.s004
NODE_33_length_43742_cov_8.065901,13114.girguis.50.s004
NODE_459_length_10971_cov_6.977098,13114.girguis.50.s004
NODE_301_length_14501_cov_5.763602,13114.girguis.50.s004
NODE_111_length_26648_cov_11.129959,13114.girguis.50.s004
NODE_46_length_39513_cov_14.689290,13114.girguis.50.s004
NODE_3007_length_2791_cov_4.204313,13114.girguis.50.s004
NODE_1654_length_4219_cov_8.435639,13114.girguis.50.s004
NODE_9484_length_1390_cov_3.632959,13114.girguis.50.s004
NODE_3842_length_2399_cov_3.203498,13114.girguis.50.s004
NODE_1161_length_5505_cov_8.693761,13114.girguis.50.s004
NODE_293_length_14970_cov_5.703319,13114.girguis.50.s004
NODE_38_length_41786_cov_10.547938,13114.girguis.50.s004
NODE_163_length_21627_cov_7.602679,13114.girguis.50.s004
NODE_8333_length_1502_cov_2.646856,13114.girguis.50.s004
NODE_11713_length_1226_cov_3.430401,13114.girguis.50.s004
NODE_718_length_7954_cov_12.276364,13114.girguis.50.s004
NODE_791_length_7345_cov_3.988477,13114.girguis.50.s004
NODE_1267_length_5106_cov_7.755296,13114.girguis.50.s004
NODE_12796_length_1163_cov_3.288809,13114.girguis.50.s004
NODE_177_length_20735_cov_7.021083,13114.girguis.50.s004
NODE_10848_length_1284_cov_3.833198,13114.girguis.50.s004
NODE_9493_length_1390_cov_2.056929,13114.girguis.50.s004
NODE_7911_length_1548_cov_50.578031,13114.girguis.50.s004
NODE_6489_length_1745_cov_3.209467,13114.girguis.50.s004
NODE_1418_length_4689_cov_3.120630,13114.girguis.50.s004
NODE_11_length_63970_cov_7.444309,13114.girguis.50.s004
NODE_528_length_3107_cov_3.647117,13114.tait.77.s006
NODE_694_length_2743_cov_3.000744,13114.tait.77.s006
NODE_5902_length_1149_cov_2.495430,13114.tait.77.s006
NODE_6118_length_1132_cov_2.207057,13114.tait.77.s006
NODE_968_length_2394_cov_2.987174,13114.tait.77.s006
NODE_1745_length_1867_cov_2.332230,13114.tait.77.s006
NODE_262_length_4127_cov_3.443271,13114.tait.77.s006
NODE_105_length_5886_cov_3.803807,13114.tait.77.s006
NODE_119_length_7677_cov_3.540934,13114.thomas.19.s064
NODE_58_length_13251_cov_5.907320,13114.thomas.19.s064
NODE_1038_length_2792_cov_2.060650,13114.thomas.19.s064
NODE_1149_length_2655_cov_6.608077,13114.thomas.19.s064
NODE_5560_length_1190_cov_1.920705,13114.thomas.19.s064
NODE_5034_length_1251_cov_3.358696,13114.thomas.19.s064
NODE_5385_length_1211_cov_1.382353,13114.thomas.19.s064
NODE_181_length_6324_cov_3.110065,13114.thomas.19.s064
NODE_165_length_6503_cov_2.501396,13114.thomas.19.s064
NODE_1588_length_2270_cov_2.613093,13114.thomas.19.s064
NODE_5135_length_1238_cov_2.000000,13114.thomas.19.s064
NODE_1228_length_2572_cov_3.989273,13114.thomas.19.s064
NODE_1292_length_2511_cov_2.685668,13114.thomas.19.s064
NODE_2576_length_1761_cov_1.518171,13114.thomas.19.s064
NODE_2045_length_1975_cov_2.422917,13114.thomas.19.s064
NODE_796_length_3214_cov_2.754036,13114.thomas.19.s064
NODE_1878_length_2073_cov_2.677403,13114.thomas.19.s064
NODE_15_length_27885_cov_5.809845,13114.thomas.19.s064
NODE_411_length_4420_cov_2.789462,13114.thomas.19.s064
NODE_3295_length_1556_cov_2.000666,13114.thomas.19.s064
NODE_14_length_28272_cov_5.134564,13114.thomas.19.s064
NODE_4277_length_1354_cov_2.325635,13114.thomas.19.s064
NODE_7282_length_1032_cov_2.704197,13114.thomas.19.s064
NODE_800_length_3211_cov_2.342522,13114.thomas.19.s064
NODE_424_length_4352_cov_3.586921,13114.thomas.19.s064
NODE_2103_length_1944_cov_2.569084,13114.thomas.19.s064
NODE_729_length_2467_cov_3.123549,13114.metcalf.40.s011
NODE_2461_length_1345_cov_3.463566,13114.metcalf.40.s011
NODE_2936_length_1242_cov_2.395956,13114.metcalf.40.s011
NODE_3612_length_1131_cov_1.547398,13114.metcalf.40.s011
NODE_27_length_16659_cov_5.071429,13114.metcalf.40.s011
NODE_3740_length_1116_cov_1.569274,13114.metcalf.40.s011
NODE_137_length_7492_cov_4.970687,13114.metcalf.40.s011
NODE_245_length_5025_cov_4.380483,13114.metcalf.40.s011
NODE_120_length_8227_cov_5.877876,13114.metcalf.40.s011
NODE_1148_length_1956_cov_1.562336,13114.metcalf.40.s011
NODE_2921_length_1244_cov_2.250631,13114.metcalf.40.s011
NODE_1831_length_1539_cov_3.019542,13114.metcalf.40.s011
NODE_2117_length_1443_cov_2.399135,13114.metcalf.40.s011
NODE_2423_length_1354_cov_1.894534,13114.metcalf.40.s011
NODE_1827_length_1541_cov_2.594886,13114.metcalf.40.s011
NODE_4581_length_1022_cov_1.997932,13114.metcalf.40.s011
NODE_1359_length_1786_cov_2.418833,13114.metcalf.40.s011
NODE_865_length_2256_cov_4.991368,13114.metcalf.40.s011
NODE_2284_length_1393_cov_2.774290,13114.metcalf.40.s011
NODE_6305_length_1376_cov_4.090083,13114.pinto.63.s017
NODE_947_length_2973_cov_3.515079,13114.pinto.63.s017
NODE_10683_length_1080_cov_3.557073,13114.pinto.63.s017
NODE_780_length_3225_cov_3.747634,13114.pinto.63.s017
NODE_3218_length_1847_cov_2.170759,13114.pinto.63.s017
NODE_2721_length_1971_cov_3.390919,13114.pinto.63.s017
NODE_111_length_9770_cov_33.800309,13114.pinto.63.s017
NODE_265_length_5089_cov_4.605681,13114.pinto.63.s017
NODE_205_length_5965_cov_6.994078,13114.pinto.63.s017
NODE_33_length_25870_cov_9.845245,13114.pinto.63.s017
NODE_2002_length_2240_cov_3.387185,13114.pinto.63.s017
NODE_29_length_28503_cov_24.700963,13114.pinto.63.s017
NODE_1954_length_2264_cov_3.527388,13114.pinto.63.s017
NODE_9750_length_1127_cov_1.815299,13114.pinto.63.s017
NODE_4562_length_1595_cov_4.366234,13114.pinto.63.s017
NODE_212_length_5868_cov_5.599174,13114.pinto.63.s017
NODE_14_length_39121_cov_15.785568,13114.pinto.63.s017
NODE_4095_length_2334_cov_2.661694,13114.thomas.18.s014
NODE_3327_length_2704_cov_3.787467,13114.thomas.18.s014
NODE_3181_length_2781_cov_8.123991,13114.thomas.18.s014
NODE_160_length_33931_cov_6.913154,13114.thomas.18.s014
NODE_902_length_6996_cov_3.725976,13114.thomas.18.s014
NODE_614_length_9600_cov_5.709272,13114.thomas.18.s014
NODE_2212_length_3651_cov_3.696885,13114.thomas.18.s014
NODE_7648_length_1466_cov_4.058115,13114.thomas.18.s014
NODE_2365_length_3478_cov_3.789658,13114.thomas.18.s014
NODE_10183_length_1166_cov_3.897390,13114.thomas.18.s014
NODE_70_length_55542_cov_8.374574,13114.thomas.18.s014
NODE_87_length_49287_cov_7.959965,13114.thomas.18.s014
NODE_30_length_84413_cov_8.396098,13114.thomas.18.s014
NODE_1155_length_5807_cov_5.612656,13114.thomas.18.s014
NODE_5015_length_2019_cov_3.118126,13114.thomas.18.s014
NODE_11070_length_1093_cov_2.213873,13114.thomas.18.s014
NODE_8014_length_1413_cov_3.357879,13114.thomas.18.s014
NODE_5629_length_1843_cov_2.993848,13114.thomas.18.s014
NODE_5601_length_1853_cov_3.126251,13114.thomas.18.s014
NODE_2428_length_3414_cov_3.887764,13114.thomas.18.s014
NODE_47_length_67758_cov_7.125209,13114.thomas.18.s014
NODE_11388_length_1066_cov_2.915925,13114.thomas.18.s014
NODE_4069_length_2346_cov_6.097337,13114.thomas.18.s014
NODE_178_length_32023_cov_7.462369,13114.thomas.18.s014
NODE_11996_length_1023_cov_2.418388,13114.thomas.18.s014
NODE_3665_length_2525_cov_5.917004,13114.thomas.18.s014
NODE_4904_length_2047_cov_3.246486,13114.thomas.18.s014
NODE_2138_length_3737_cov_4.485334,13114.thomas.18.s014
NODE_36_length_78390_cov_8.149142,13114.thomas.18.s014
NODE_236_length_2776_cov_3.373025,13114.king.27.s005
NODE_655_length_1862_cov_2.961262,13114.king.27.s005
NODE_164_length_3077_cov_2.563534,13114.king.27.s005
NODE_2105_length_1111_cov_1.586174,13114.king.27.s005
NODE_499_length_2073_cov_3.344896,13114.king.27.s005
NODE_704_length_1350_cov_2.231660,13114.jensen.43.s011
NODE_84_length_2601_cov_2.615868,13114.jensen.43.s011
NODE_424_length_1624_cov_2.076482,13114.jensen.43.s011
NODE_134_length_2286_cov_2.722098,13114.jensen.43.s011
NODE_3597_length_1763_cov_4.055621,13114.thomas.18.s004
NODE_314_length_12865_cov_18.231616,13114.thomas.18.s004
NODE_2035_length_2670_cov_3.762524,13114.thomas.18.s004
NODE_2166_length_2544_cov_5.458819,13114.thomas.18.s004
NODE_1258_length_3988_cov_4.543605,13114.thomas.18.s004
NODE_708_length_6542_cov_3.601973,13114.thomas.18.s004
NODE_3309_length_1875_cov_1.617033,13114.thomas.18.s004
NODE_5858_length_1276_cov_2.414414,13114.thomas.18.s004
NODE_3098_length_1967_cov_2.683577,13114.thomas.18.s004
NODE_7837_length_1056_cov_1.528472,13114.thomas.18.s004
NODE_329_length_12491_cov_4.340463,13114.thomas.18.s004
NODE_4779_length_1457_cov_2.816690,13114.thomas.18.s004
NODE_7062_length_1131_cov_3.120818,13114.thomas.18.s004
NODE_80_length_26533_cov_17.246016,13114.thomas.18.s004
NODE_4187_length_1585_cov_2.886928,13114.thomas.18.s004
NODE_7702_length_1068_cov_2.184600,13114.thomas.18.s004
NODE_517_length_8556_cov_7.246559,13114.thomas.18.s004
NODE_7198_length_1117_cov_2.373823,13114.thomas.18.s004
NODE_1824_length_2910_cov_3.997198,13114.thomas.18.s004
NODE_137_length_20907_cov_8.207414,13114.thomas.18.s004
NODE_14_length_55534_cov_17.080895,13114.thomas.18.s004
NODE_4989_length_1414_cov_1.479765,13114.thomas.18.s004
NODE_966_length_5053_cov_6.267907,13114.thomas.18.s004
NODE_2272_length_2448_cov_2.452988,13114.thomas.18.s004
NODE_53_length_31898_cov_20.990265,13114.thomas.18.s004
NODE_591_length_7567_cov_6.195154,13114.thomas.18.s004
NODE_177_length_17869_cov_17.619344,13114.thomas.18.s004
NODE_448_length_9621_cov_6.293958,13114.thomas.18.s004
NODE_1557_length_3331_cov_2.302503,13114.thomas.18.s004
NODE_3712_length_1728_cov_2.990436,13114.thomas.18.s004
NODE_3323_length_1870_cov_7.526171,13114.thomas.18.s004
NODE_3380_length_1847_cov_2.106585,13114.thomas.18.s004
NODE_1375_length_3697_cov_2.561779,13114.thomas.18.s004
NODE_853_length_5642_cov_4.370682,13114.thomas.18.s004
NODE_2275_length_2447_cov_2.109950,13114.thomas.18.s004
NODE_5905_length_1269_cov_1.802306,13114.thomas.18.s004
NODE_6693_length_1172_cov_2.444047,13114.thomas.18.s004
NODE_1926_length_2793_cov_2.865961,13114.thomas.18.s004
NODE_4001_length_1638_cov_2.782691,13114.thomas.18.s004
NODE_3129_length_1958_cov_3.545455,13114.thomas.18.s004
NODE_284_length_14984_cov_6.407462,13114.song.53.s011
NODE_534_length_7298_cov_7.682590,13114.song.53.s011
NODE_203_length_22109_cov_5.430761,13114.song.53.s011
NODE_29_length_185051_cov_130.092586,13114.song.53.s011
NODE_1942_length_2234_cov_3.379073,13114.song.53.s011
NODE_4_length_410748_cov_51.243415,13114.song.53.s011
NODE_225_length_19839_cov_8.244743,13114.song.53.s011
NODE_2075_length_2142_cov_2.784379,13114.song.53.s011
NODE_623_length_5983_cov_4.346997,13114.song.53.s011
NODE_15_length_252667_cov_55.340756,13114.song.53.s011
NODE_26_length_215077_cov_392.612575,13114.song.53.s011
NODE_16_length_246227_cov_107.030272,13114.song.53.s011
NODE_55_length_65989_cov_10.373025,13114.song.53.s011
NODE_8_length_321375_cov_447.367335,13114.song.53.s011
NODE_86_length_46011_cov_22.813822,13114.song.53.s011
NODE_312_length_13354_cov_3.648169,13114.song.53.s011
NODE_1258_length_3164_cov_3.177227,13114.song.53.s011
NODE_201_length_22354_cov_11.673752,13114.song.53.s011
NODE_393_length_9853_cov_5.054909,13114.song.53.s011
NODE_5262_length_1195_cov_1.886842,13114.song.53.s011
NODE_1349_length_2968_cov_4.596979,13114.song.53.s011
NODE_894_length_5426_cov_4.414076,13114.pinto.63.s007
NODE_1591_length_4172_cov_4.001457,13114.pinto.63.s007
NODE_2352_length_3387_cov_3.829232,13114.pinto.63.s007
NODE_1257_length_4666_cov_4.348731,13114.pinto.63.s007
NODE_6930_length_1777_cov_3.350174,13114.pinto.63.s007
NODE_420_length_7113_cov_4.440210,13114.pinto.63.s007
NODE_8922_length_1516_cov_5.770021,13114.pinto.63.s007
NODE_1173_length_4828_cov_3.923528,13114.pinto.63.s007
NODE_741_length_5792_cov_5.632386,13114.pinto.63.s007
NODE_11_length_17309_cov_3.919149,13114.pinto.63.s007
NODE_16035_length_1018_cov_2.487020,13114.pinto.63.s007
NODE_5292_length_1518_cov_4.300068,13114.thomas.18.s028
NODE_1855_length_2567_cov_3.497213,13114.thomas.18.s028
NODE_427_length_6679_cov_3.469958,13114.thomas.18.s028
NODE_43_length_33600_cov_11.431122,13114.thomas.18.s028
NODE_6963_length_1343_cov_3.309783,13114.thomas.18.s028
NODE_164_length_13842_cov_3.106840,13114.thomas.18.s028
NODE_177_length_13281_cov_5.010434,13114.thomas.18.s028
NODE_5674_length_1473_cov_3.511989,13114.thomas.18.s028
NODE_354_length_7694_cov_3.554785,13114.thomas.18.s028
NODE_3109_length_1950_cov_2.818997,13114.thomas.18.s028
NODE_4143_length_1693_cov_3.330891,13114.thomas.18.s028
NODE_1091_length_3571_cov_3.370592,13114.thomas.18.s028
NODE_832_length_2480_cov_7.578144,13114.bittleston.68.s001
NODE_2591_length_1167_cov_4.403777,13114.bittleston.68.s001
NODE_1_length_126905_cov_13.893780,13114.bittleston.68.s001
NODE_1524_length_1688_cov_7.500919,13114.bittleston.68.s001
NODE_25_length_41699_cov_12.671621,13114.bittleston.68.s001
NODE_28_length_39422_cov_14.858816,13114.bittleston.68.s001
NODE_404_length_3810_cov_5.142210,13114.bittleston.68.s001
NODE_1641_length_1608_cov_5.889891,13114.bittleston.68.s001
NODE_1836_length_1487_cov_5.656425,13114.bittleston.68.s001
NODE_2_length_119156_cov_13.637602,13114.bittleston.68.s001
NODE_2231_length_1291_cov_4.175566,13114.bittleston.68.s001
NODE_1207_length_1963_cov_8.060273,13114.bittleston.68.s001
NODE_2437_length_1220_cov_3.276395,13114.bittleston.68.s001
